ds,OIL
2018-01-01,35.746868580451796
2018-01-02,35.5838574062602
2018-01-03,35.726038806035476
2018-01-04,35.566164264266526
2018-01-05,35.67258782951577
2018-01-08,35.86336627198999
2018-01-09,35.95349787860469
2018-01-10,35.920397068706414
2018-01-11,35.66665870330792
2018-01-12,35.178434768598706
2018-01-15,34.36377580213197
2018-01-16,34.3777915357979
2018-01-17,34.578055992562064
2018-01-18,34.43396898744558
2018-01-19,34.487507891763215
2018-01-22,35.3261729872397
2018-01-23,35.22562683333603
2018-01-24,34.90769064143228
2018-01-25,34.94429922309884
2018-01-26,34.85712828273382
2018-01-29,34.018660361226786
2018-01-30,33.96106669244367
2018-01-31,33.93644334593339
2018-02-01,33.68138412513563
2018-02-02,33.81386027075544
2018-02-05,31.184343522635896
2018-02-06,31.159150160604355
2018-02-07,31.446225901994353
2018-02-08,31.489872688435717
2018-02-09,31.48216151236313
2018-02-12,32.401569986991404
2018-02-13,32.24156871044267
2018-02-14,31.987800038559016
2018-02-15,31.84457490046361
2018-02-16,32.09606723185578
2018-02-19,33.32409836802519
2018-02-20,33.5104626724014
2018-02-21,33.65229435553382
2018-02-22,33.529485723143985
2018-02-23,33.6221914655679
2018-02-26,32.09880828000653
2018-02-27,32.324486624682834
2018-02-28,32.427878323064085
2018-03-01,32.229631593831144
2018-03-02,32.090992646142396
2018-03-05,32.61230054906585
2018-03-06,32.430887397027355
2018-03-07,32.41520767709325
2018-03-08,32.673223462697145
2018-03-09,32.68649770640508
2018-03-12,32.96816891174868
2018-03-13,32.8218329186774
2018-03-14,32.880211148462415
2018-03-15,33.04853987447844
2018-03-16,33.09156482468118
2018-03-19,35.08225032343395
2018-03-20,35.35165082424294
2018-03-21,35.07656300069367
2018-03-22,35.1706402584166
2018-03-23,35.02545995463843
2018-03-26,34.68053243081365
2018-03-27,34.795155714139995
2018-03-28,35.06652909528854
2018-03-29,35.08933473976967
2018-03-30,35.02384831498756
2018-04-02,33.50594060177089
2018-04-03,33.59605437845047
2018-04-04,33.57689885343221
2018-04-05,33.6728955418712
2018-04-06,33.56049720944291
2018-04-09,36.17812998645588
2018-04-10,36.08442701927121
2018-04-11,36.0435844306812
2018-04-12,36.16639051051317
2018-04-13,36.157590902116446
2018-04-16,36.74291292415839
2018-04-17,36.77855969876343
2018-04-18,36.76072766981858
2018-04-19,36.85006115139773
2018-04-20,37.020996493652746
2018-04-23,37.555427463684346
2018-04-24,37.48174120966796
2018-04-25,37.70057219609066
2018-04-26,37.87811124228838
2018-04-27,37.79692155619608
2018-04-30,38.07346923498923
2018-05-01,38.35288423729755
2018-05-02,38.487692266251145
2018-05-03,38.36568239671602
2018-05-04,38.44265108162125
2018-05-07,39.7307786387716
2018-05-08,39.92836089936563
2018-05-09,39.968787859439225
2018-05-10,39.750782387352
2018-05-11,39.66756604505726
2018-05-14,40.42992599330628
2018-05-15,40.74074150951739
2018-05-16,40.84771787634739
2018-05-17,40.8927463112149
2018-05-18,40.9726556710414
2018-05-21,39.82469631324593
2018-05-22,39.858503355956664
2018-05-23,40.13447042765788
2018-05-24,40.05572168001788
2018-05-25,40.324044102814284
2018-05-28,40.578376349195345
2018-05-29,40.87020593389193
2018-05-30,40.43575196597057
2018-05-31,40.338924714191975
2018-06-01,40.45656117017298
2018-06-04,40.1449713356714
2018-06-05,40.0730392197969
2018-06-06,39.885861541912504
2018-06-07,39.80135759796777
2018-06-08,39.90280540832792
2018-06-11,38.281199177329526
2018-06-12,38.411584733110615
2018-06-13,38.26171765103063
2018-06-14,38.995993352839825
2018-06-15,38.861617083533005
2018-06-18,39.926554165563026
2018-06-19,40.047146968099675
2018-06-20,40.08519815723755
2018-06-21,39.99537525349815
2018-06-22,39.81351570576005
2018-06-25,41.69178810327136
2018-06-26,41.89222939222939
2018-06-27,42.233052445965725
2018-06-28,42.18194052218948
2018-06-29,41.76672840543422
2018-07-02,40.6879691305428
2018-07-03,40.618184430893464
2018-07-04,40.63212221400435
2018-07-05,40.51048996310714
2018-07-06,40.33111790264379
2018-07-09,39.44041831869995
2018-07-10,39.40011816374214
2018-07-11,39.636370371336966
2018-07-12,39.649956102398264
2018-07-13,39.602446740413185
2018-07-16,38.32575560011304
2018-07-17,38.48348828199639
2018-07-18,38.556217149121544
2018-07-19,38.54959407652013
2018-07-20,38.28979046518715
2018-07-23,39.0256376744019
2018-07-24,39.05569850451741
2018-07-25,38.90917303263825
2018-07-26,39.19323038106858
2018-07-27,39.149517958714945
2018-07-30,38.41558813368142
2018-07-31,38.468167210682175
2018-08-01,38.56052775620603
2018-08-02,38.81682129416268
2018-08-03,38.87722613407752
2018-08-06,38.704965143736246
2018-08-07,38.55481657205796
2018-08-08,38.52492654284368
2018-08-09,38.805715595303454
2018-08-10,39.189964268828625
2018-08-13,38.669256460667505
2018-08-14,38.89766518700663
2018-08-15,38.88738024116131
2018-08-16,38.77801162033892
2018-08-17,38.57459487814445
2018-08-20,40.55776502001356
2018-08-21,40.25279306178183
2018-08-22,40.15215240320853
2018-08-23,40.346947563442406
2018-08-24,40.07269107940249
2018-08-27,40.722112138450555
2018-08-28,40.66291796090856
2018-08-29,40.6177678128481
2018-08-30,40.75352005765924
2018-08-31,40.9853335820758
2018-09-03,40.613489408670134
2018-09-04,40.74322256140438
2018-09-05,40.58205752246513
2018-09-06,40.60300670470162
2018-09-07,40.84902163323353
2018-09-10,41.37211528965885
2018-09-11,41.329338675538914
2018-09-12,41.25824055292489
2018-09-13,41.03236139164284
2018-09-14,41.27244060129967
2018-09-17,41.426693258257785
2018-09-18,41.47994549914166
2018-09-19,41.469284101223785
2018-09-20,41.09257865943493
2018-09-21,41.201011578948254
2018-09-24,43.250605048357855
2018-09-25,43.18443890091009
2018-09-26,43.272705510825084
2018-09-27,43.640651731350005
2018-09-28,43.78732403551432
2018-10-01,44.649621433176456
2018-10-02,44.76561456125017
2018-10-03,45.03077673809381
2018-10-04,44.89000668229567
2018-10-05,44.86663052884195
2018-10-08,42.9863194154502
2018-10-09,42.9863194154502
2018-10-10,42.88557022932024
2018-10-11,42.604498882525796
2018-10-12,42.7371772527482
2018-10-15,42.31857858800865
2018-10-16,42.329544791322455
2018-10-17,42.60555903748393
2018-10-18,42.78784074470795
2018-10-19,42.56115511977941
2018-10-22,41.5821844393273
2018-10-23,41.56768324161524
2018-10-24,41.84494705821721
2018-10-25,41.90747356784098
2018-10-26,41.81192026495894
2018-10-29,39.331697059848985
2018-10-30,39.42876100464678
2018-10-31,39.54727036410205
2018-11-01,39.20760055729381
2018-11-02,39.28679391926955
2018-11-05,37.79092496546692
2018-11-06,37.728083413362604
2018-11-07,37.73138565261104
2018-11-08,37.93392124965515
2018-11-09,38.02761830284767
2018-11-12,36.54845900835206
2018-11-13,36.325069543246535
2018-11-14,36.25121199378626
2018-11-15,36.187231739649675
2018-11-16,35.91467070184885
2018-11-19,31.530280329931138
2018-11-20,31.76878891541571
2018-11-21,31.726929126788576
2018-11-22,31.67406482323609
2018-11-23,31.852840742513557
2018-11-26,31.83778013830102
2018-11-27,31.93363460785758
2018-11-28,31.725744314817952
2018-11-29,31.65056482592028
2018-11-30,31.857467811531418
2018-12-03,33.36342732150378
2018-12-04,33.39578187502017
2018-12-05,33.39578187502017
2018-12-06,33.29012688358853
2018-12-07,33.269660443382556
2018-12-10,32.59995336065067
2018-12-11,32.712277610236804
2018-12-12,32.56841149355883
2018-12-13,32.59995336065067
2018-12-14,32.74409889195882
2018-12-17,29.134544865575098
2018-12-18,29.098642777016156
2018-12-19,29.052612759441132
2018-12-20,28.880028006436675
2018-12-21,29.078166997069278
2018-12-24,28.123745341533258
2018-12-25,28.13855380770695
2018-12-26,28.242651337868462
2018-12-27,28.04502935702096
2018-12-28,28.02296981636258
2018-12-31,30.559891925311753
2019-01-01,30.570553902433534
2019-01-02,30.899356474601117
2019-01-03,30.758350196700356
2019-01-04,30.750254473714733
2019-01-07,32.37179953805956
2019-01-08,32.46799261482009
2019-01-09,32.18111326219434
2019-01-10,32.304240999893175
2019-01-11,32.39438188862674
2019-01-14,33.574678331020415
2019-01-15,33.73938984977093
2019-01-16,33.80454095805628
2019-01-17,33.80750835104768
2019-01-18,33.89378994412876
2019-01-21,33.311990024993726
2019-01-22,33.32665070188175
2019-01-23,33.26808528460405
2019-01-24,33.48877398054826
2019-01-25,33.17480755490043
2019-01-28,33.727884182906934
2019-01-29,33.710185450608755
2019-01-30,33.56926149122631
2019-01-31,33.66896055575301
2019-02-01,33.63664023407457
2019-02-04,33.352245470808036
2019-02-05,33.445824765421435
2019-02-06,33.56944745662514
2019-02-07,33.634567626279114
2019-02-08,33.68208666221911
2019-02-11,36.082730266096114
2019-02-12,35.929810342665725
2019-02-13,36.13399324640667
2019-02-14,36.01885572145795
2019-02-15,36.01885572145795
2019-02-18,36.446694862536454
2019-02-19,36.34708739178457
2019-02-20,36.3567030233697
2019-02-21,36.36632374393688
2019-02-22,36.372740386855966
2019-02-25,35.187329403369546
2019-02-26,35.09464173262575
2019-02-27,35.1563791620085
2019-02-28,35.14710470391089
2019-03-01,35.16256485377625
2019-03-04,35.609202275868945
2019-03-05,35.70681349441629
2019-03-06,35.709971153904654
2019-03-07,36.07364246992619
2019-03-08,35.93879973374455
2019-03-11,36.688964116925696
2019-03-12,36.54595256296177
2019-03-13,36.423336794164975
2019-03-14,36.48776866537347
2019-03-15,36.42655298284437
2019-03-18,36.30475149741528
2019-03-19,36.26637776201768
2019-03-20,36.069398750082065
2019-03-21,36.189873141617895
2019-03-22,36.42358339810569
2019-03-25,37.12646885426382
2019-03-26,37.28794559612951
2019-03-27,37.36422619283066
2019-03-28,37.43414677294556
2019-03-29,37.44415679525761
2019-04-01,38.522100754625725
2019-04-02,38.55303667920783
2019-04-03,38.46380148347566
2019-04-04,38.50150437211567
2019-04-05,38.515232845773056
2019-04-08,39.017783602300646
2019-04-09,39.028178181006524
2019-04-10,38.97626059740285
2019-04-11,39.05245374945038
2019-04-12,38.89347915896589
2019-04-15,39.111401139181375
2019-04-16,39.184202009942126
2019-04-17,39.13563802019893
2019-04-18,39.35162605271204
2019-04-19,39.320125151309
2019-04-22,39.36594583245854
2019-04-23,39.474643108739485
2019-04-24,39.72587111705076
2019-04-25,39.804366641083014
2019-04-26,39.754379097759085
2019-04-29,38.90894592727404
2019-04-30,38.80486493058941
2019-05-01,38.87419028106836
2019-05-02,38.95073482471675
2019-05-03,38.85336668123919
2019-05-06,38.73069498069498
2019-05-07,38.758379537507494
2019-05-08,38.7549168036973
2019-05-09,38.67544434591511
